ImageName,Latitude,Longitude,Height,angle0,angle1,angle2,angle3
2018.01.06_I0-0_DC_NUCF_3600.tiff,54.7848783333,11.8522450000,102.0000000000,-0.09,0.10,-0.14,-319.87
2018.01.06_I0-0_DC_NUCF_3601.tiff,54.7849283333,11.8521733333,101.9000000000,-0.14,0.11,0.03,-320.26
2018.01.06_I0-0_DC_NUCF_3606.tiff,54.7849633333,11.8521216667,101.9000000000,0.09,0.08,-0.08,-319.2
2018.01.06_I0-0_DC_NUCF_3611.tiff,54.7849983333,11.8520700000,101.9000000000,0.14,0.09,-0.04,-320.21
2018.01.06_I0-0_DC_NUCF_3617.tiff,54.7850400000,11.8520133333,101.9000000000,0.01,0.14,0.15,-321.29
2018.01.06_I0-0_DC_NUCF_3623.tiff,54.7850816667,11.8519533333,101.9000000000,0.11,-0.03,-0.08,-320.96
2018.01.06_I0-0_DC_NUCF_3626.tiff,54.7851466667,11.8518583333,101.8000000000,0.05,0.11,0.08,-319.44
2018.01.06_I0-0_DC_NUCF_3631.tiff,54.7851816667,11.8518083333,101.6000000000,0.18,-0.03,0.05,-320.77
2018.01.06_I0-0_DC_NUCF_3637.tiff,54.7852216667,11.8517516667,101.7000000000,-0.10,0.17,0.16,-320.1
2018.01.06_I0-0_DC_NUCF_3643.tiff,54.7852616667,11.8516933333,101.6000000000,-0.07,0.06,0.05,-320.64
2018.01.06_I0-0_DC_NUCF_3649.tiff,54.7853033333,11.8516366667,101.5000000000,0.02,-0.10,-0.01,-321.24
2018.01.06_I0-0_DC_NUCF_3651.tiff,54.7853616667,11.8515516667,101.5000000000,-0.16,0.13,0.14,-319.2
2018.01.06_I0-0_DC_NUCF_3657.tiff,54.7853966667,11.8515016667,102.0000000000,-0.01,0.13,0.18,-319.74
2018.01.06_I0-0_DC_NUCF_3664.tiff,54.7854316667,11.8514483333,102.0000000000,-0.10,-0.10,-0.07,-320.46
2018.01.06_I0-0_DC_NUCF_3671.tiff,54.7854683333,11.8513983333,102.0000000000,0.06,-0.18,-0.19,-321.87
2018.01.06_I0-0_DC_NUCF_3676.tiff,54.7855300000,11.8513133333,102.2000000000,-0.11,-0.12,-0.17,-321.15
2018.01.06_I0-0_DC_NUCF_3683.tiff,54.7855650000,11.8512633333,102.3000000000,-0.15,0.02,0.05,-324.43
2018.01.06_I0-0_DC_NUCF_3690.tiff,54.7856116667,11.8512383333,102.3000000000,-0.18,-0.15,0.11,-353.36
2018.01.06_I0-0_DC_NUCF_3698.tiff,54.7856600000,11.8512433333,102.1000000000,0.14,0.01,0.18,-10.74
2018.01.06_I0-0_DC_NUCF_3701.tiff,54.7857233333,11.8512833333,101.7000000000,0.17,-0.12,0.09,-25.8
2018.01.06_I0-0_DC_NUCF_3708.tiff,54.7857633333,11.8513216667,101.4000000000,0.13,0.14,0.13,-30.43
2018.01.06_I0-0_DC_NUCF_3716.tiff,54.7858083333,11.8513750000,101.3000000000,0.05,-0.07,0.15,-36.55
2018.01.06_I0-0_DC_NUCF_3724.tiff,54.7858366667,11.8514400000,101.4000000000,0.17,-0.01,0.17,-69.46
2018.01.06_I0-0_DC_NUCF_3726.tiff,54.7858333333,11.8515416667,101.9000000000,-0.06,0.15,-0.07,-99.85
2018.01.06_I0-0_DC_NUCF_3734.tiff,54.7858183333,11.8516200000,102.4000000000,-0.10,-0.05,0.11,-113.9
2018.01.06_I0-0_DC_NUCF_3741.tiff,54.7857950000,11.8516950000,102.9000000000,0.15,0.08,-0.04,-120.07
2018.01.06_I0-0_DC_NUCF_3748.tiff,54.7857700000,11.8517616667,103.2000000000,0.00,0.18,0.08,-124.75
2018.01.06_I0-0_DC_NUCF_3751.tiff,54.7857266667,11.8518566667,103.3000000000,0.20,-0.16,-0.06,-129.32
2018.01.06_I0-0_DC_NUCF_3758.tiff,54.7856916667,11.8519266667,103.5000000000,-0.17,-0.04,0.01,-132.31
2018.01.06_I0-0_DC_NUCF_3765.tiff,54.7856583333,11.8519916667,103.7000000000,-0.06,-0.14,0.01,-132.5
2018.01.06_I0-0_DC_NUCF_3772.tiff,54.7856216667,11.8520533333,103.7000000000,-0.09,0.10,-0.14,-135.26
2018.01.06_I0-0_DC_NUCF_3776.tiff,54.7855650000,11.8521516667,103.8000000000,0.03,-0.13,0.18,-136.27
2018.01.06_I0-0_DC_NUCF_3782.tiff,54.7855316667,11.8522083333,103.8000000000,-0.13,-0.06,0.01,-136.43
2018.01.06_I0-0_DC_NUCF_3788.tiff,54.7854966667,11.8522650000,103.7000000000,0.04,0.01,0.06,-137.29
2018.01.06_I0-0_DC_NUCF_3794.tiff,54.7854616667,11.8523200000,103.6000000000,-0.03,0.08,0.10,-138.2
2018.01.06_I0-0_DC_NUCF_3800.tiff,54.7854250000,11.8523766667,103.5000000000,0.19,-0.07,0.16,-138.95
2018.01.06_I0-0_DC_NUCF_3801.tiff,54.7853783333,11.8524450000,103.4000000000,-0.14,0.03,-0.17,-139.25
2018.01.06_I0-0_DC_NUCF_3807.tiff,54.7853416667,11.8525016667,103.4000000000,0.11,0.16,-0.10,-138.88
2018.01.06_I0-0_DC_NUCF_3813.tiff,54.7853033333,11.8525566667,103.3000000000,0.18,-0.19,-0.13,-140.16
2018.01.06_I0-0_DC_NUCF_3819.tiff,54.7852666667,11.8526116667,103.3000000000,0.03,-0.18,-0.14,-139.81
2018.01.06_I0-0_DC_NUCF_3825.tiff,54.7852283333,11.8526700000,103.3000000000,0.17,-0.15,0.05,-139.92
2018.01.06_I0-0_DC_NUCF_3826.tiff,54.7851750000,11.8527466667,103.3000000000,-0.12,0.04,0.02,-140.57
2018.01.06_I0-0_DC_NUCF_3831.tiff,54.7851400000,11.8527983333,103.5000000000,0.06,0.00,-0.14,-140.33
2018.01.06_I0-0_DC_NUCF_3837.tiff,54.7851000000,11.8528550000,103.6000000000,0.05,0.16,0.01,-140.57
2018.01.06_I0-0_DC_NUCF_3843.tiff,54.7850616667,11.8529116667,103.7000000000,0.06,-0.18,-0.19,-140.55
2018.01.06_I0-0_DC_NUCF_3849.tiff,54.7850216667,11.8529700000,103.8000000000,0.20,-0.15,0.00,-140.22
2018.01.06_I0-0_DC_NUCF_3851.tiff,54.7849616667,11.8530550000,103.9000000000,0.01,-0.06,-0.15,-141.07
2018.01.06_I0-0_DC_NUCF_3857.tiff,54.7849216667,11.8531116667,104.0000000000,-0.08,-0.04,0.20,-140.9
2018.01.06_I0-0_DC_NUCF_3863.tiff,54.7848800000,11.8531700000,104.1000000000,0.12,0.03,0.17,-140.69
2018.01.06_I0-0_DC_NUCF_3869.tiff,54.7848400000,11.8532283333,104.2000000000,-0.12,-0.20,0.02,-140.01
2018.01.06_I0-0_DC_NUCF_3875.tiff,54.7848000000,11.8532850000,104.4000000000,0.02,0.12,-0.20,-140.27
2018.01.06_I0-0_DC_NUCF_3876.tiff,54.7847550000,11.8533516667,104.6000000000,0.04,0.14,-0.17,-140.04
2018.01.06_I0-0_DC_NUCF_3881.tiff,54.7847200000,11.8534016667,104.7000000000,-0.18,-0.04,-0.16,-140.2
2018.01.06_I0-0_DC_NUCF_3887.tiff,54.7846783333,11.8534616667,104.8000000000,-0.04,0.13,0.10,-139.36
2018.01.06_I0-0_DC_NUCF_3893.tiff,54.7846383333,11.8535216667,104.8000000000,0.01,0.00,0.05,-140.08
2018.01.06_I0-0_DC_NUCF_3899.tiff,54.7845966667,11.8535800000,104.8000000000,-0.09,-0.04,0.07,-140.25
2018.01.06_I0-0_DC_NUCF_3901.tiff,54.7845350000,11.8536700000,104.8000000000,0.01,0.07,0.16,-139.97
2018.01.06_I0-0_DC_NUCF_3907.tiff,54.7844933333,11.8537300000,104.8000000000,0.17,-0.17,-0.04,-140.38
2018.01.06_I0-0_DC_NUCF_3912.tiff,54.7844566667,11.8537833333,104.8000000000,-0.02,-0.08,0.02,-139.84
2018.01.06_I0-0_DC_NUCF_3918.tiff,54.7844150000,11.8538433333,104.8000000000,0.11,-0.20,0.00,-139.68
2018.01.06_I0-0_DC_NUCF_3924.tiff,54.7843783333,11.8538983333,104.9000000000,0.14,0.12,-0.04,-140.05
2018.01.06_I0-0_DC_NUCF_3926.tiff,54.7843100000,11.8539966667,105.0000000000,0.10,0.08,-0.03,-140.13
2018.01.06_I0-0_DC_NUCF_3932.tiff,54.7842683333,11.8540583333,105.1000000000,0.05,-0.15,0.08,-139.88
2018.01.06_I0-0_DC_NUCF_3938.tiff,54.7842250000,11.8541200000,105.1000000000,-0.17,-0.02,-0.05,-139.8
2018.01.06_I0-0_DC_NUCF_3944.tiff,54.7841833333,11.8541816667,105.2000000000,-0.09,0.10,-0.14,-139.75
2018.01.06_I0-0_DC_NUCF_3950.tiff,54.7841400000,11.8542433333,105.2000000000,0.09,0.08,-0.08,-140.66
2018.01.06_I0-0_DC_NUCF_3951.tiff,54.7840883333,11.8543183333,105.4000000000,0.02,-0.19,0.14,-140.23
2018.01.06_I0-0_DC_NUCF_3956.tiff,54.7840516667,11.8543733333,105.5000000000,-0.03,-0.04,-0.15,-139.68
2018.01.06_I0-0_DC_NUCF_3961.tiff,54.7840150000,11.8544266667,105.7000000000,0.01,0.14,0.15,-139.21
2018.01.06_I0-0_DC_NUCF_3967.tiff,54.7839733333,11.8544883333,105.7000000000,0.11,-0.03,-0.08,-139.64
2018.01.06_I0-0_DC_NUCF_3973.tiff,54.7839300000,11.8545516667,105.8000000000,-0.14,0.03,-0.17,-139.69
2018.01.06_I0-0_DC_NUCF_3976.tiff,54.7838666667,11.8546450000,106.1000000000,-0.13,0.02,0.15,-140.22
2018.01.06_I0-0_DC_NUCF_3982.tiff,54.7838233333,11.8547083333,106.2000000000,0.00,0.01,-0.15,-138.86
2018.01.06_I0-0_DC_NUCF_3988.tiff,54.7837800000,11.8547700000,106.3000000000,-0.19,0.15,0.10,-140.12
2018.01.06_I0-0_DC_NUCF_3994.tiff,54.7837383333,11.8548333333,106.4000000000,0.15,0.07,-0.05,-139.78
2018.01.06_I0-0_DC_NUCF_4000.tiff,54.7836950000,11.8548966667,106.5000000000,0.13,0.08,-0.18,-138.73
2018.01.06_I0-0_DC_NUCF_4001.tiff,54.7836416667,11.8549750000,106.5000000000,-0.01,0.13,0.18,-139.65
2018.01.06_I0-0_DC_NUCF_4006.tiff,54.7836050000,11.8550300000,106.6000000000,-0.16,-0.20,0.16,-139.69
2018.01.06_I0-0_DC_NUCF_4011.tiff,54.7835666667,11.8550850000,106.6000000000,-0.08,0.00,-0.06,-140.44
2018.01.06_I0-0_DC_NUCF_4017.tiff,54.7835233333,11.8551483333,106.5000000000,0.10,-0.15,-0.04,-139.11
2018.01.06_I0-0_DC_NUCF_4023.tiff,54.7834800000,11.8552116667,106.4000000000,0.01,-0.06,-0.15,-139.83
2018.01.06_I0-0_DC_NUCF_4026.tiff,54.7834100000,11.8553133333,106.1000000000,-0.11,0.14,0.10,-139.57
2018.01.06_I0-0_DC_NUCF_4031.tiff,54.7833733333,11.8553700000,106.1000000000,-0.06,0.09,0.09,-140.1
2018.01.06_I0-0_DC_NUCF_4037.tiff,54.7833300000,11.8554316667,106.2000000000,-0.13,-0.18,0.20,-139.83
2018.01.06_I0-0_DC_NUCF_4043.tiff,54.7832866667,11.8554966667,106.1000000000,-0.05,0.19,-0.11,-139.27
2018.01.06_I0-0_DC_NUCF_4049.tiff,54.7832433333,11.8555600000,106.1000000000,0.06,0.04,-0.08,-140.29
2018.01.06_I0-0_DC_NUCF_4051.tiff,54.7831800000,11.8556550000,106.1000000000,0.07,-0.12,-0.06,-139.58
2018.01.06_I0-0_DC_NUCF_4057.tiff,54.7831366667,11.8557166667,106.0000000000,-0.20,0.14,0.20,-139.6
2018.01.06_I0-0_DC_NUCF_4063.tiff,54.7830950000,11.8557800000,105.8000000000,-0.04,0.10,0.15,-139.86
2018.01.06_I0-0_DC_NUCF_4069.tiff,54.7830516667,11.8558416667,105.6000000000,-0.18,-0.07,0.03,-140.15
2018.01.06_I0-0_DC_NUCF_4075.tiff,54.7830100000,11.8559016667,105.3000000000,-0.06,-0.15,0.08,-140.49
2018.01.06_I0-0_DC_NUCF_4076.tiff,54.7829600000,11.8559716667,105.2000000000,-0.06,0.08,0.03,-140.73
2018.01.06_I0-0_DC_NUCF_4081.tiff,54.7829216667,11.8560266667,105.1000000000,0.16,-0.05,0.01,-140.94
2018.01.06_I0-0_DC_NUCF_4087.tiff,54.7828800000,11.8560900000,105.2000000000,0.09,0.06,0.13,-139.98
2018.01.06_I0-0_DC_NUCF_4093.tiff,54.7828366667,11.8561533333,105.2000000000,0.14,-0.04,0.18,-139.53
2018.01.06_I0-0_DC_NUCF_4099.tiff,54.7827950000,11.8562150000,105.0000000000,-0.10,-0.20,0.03,-139.83
2018.01.06_I0-0_DC_NUCF_4101.tiff,54.7827300000,11.8563100000,104.8000000000,-0.17,0.08,-0.16,-140.49
2018.01.06_I0-0_DC_NUCF_4106.tiff,54.7826916667,11.8563633333,104.7000000000,-0.18,-0.15,-0.14,-140.3
2018.01.06_I0-0_DC_NUCF_4112.tiff,54.7826550000,11.8564183333,104.6000000000,0.01,-0.17,-0.20,-139.89
2018.01.06_I0-0_DC_NUCF_4117.tiff,54.7826183333,11.8564716667,104.5000000000,-0.14,0.11,0.03,-140.35
2018.01.06_I0-0_DC_NUCF_4123.tiff,54.7825800000,11.8565250000,104.3000000000,0.02,-0.19,0.14,-141.29
2018.01.06_I0-0_DC_NUCF_4126.tiff,54.7825250000,11.8566033333,103.9000000000,-0.13,-0.06,0.01,-140.72
2018.01.06_I0-0_DC_NUCF_4132.tiff,54.7824866667,11.8566566667,103.8000000000,0.04,0.01,0.06,-139.96
2018.01.06_I0-0_DC_NUCF_4139.tiff,54.7824500000,11.8567116667,103.6000000000,0.11,-0.03,-0.08,-140.09
2018.01.06_I0-0_DC_NUCF_4146.tiff,54.7824133333,11.8567666667,103.5000000000,0.10,-0.01,0.04,-139.76
2018.01.06_I0-0_DC_NUCF_4151.tiff,54.7823550000,11.8568766667,102.9000000000,0.11,0.16,-0.10,-118.03
2018.01.06_I0-0_DC_NUCF_4158.tiff,54.7823433333,11.8569650000,102.8000000000,0.04,0.05,0.12,-96.2
2018.01.06_I0-0_DC_NUCF_4165.tiff,54.7823433333,11.8570450000,102.6000000000,0.02,-0.10,-0.01,-86.12
2018.01.06_I0-0_DC_NUCF_4172.tiff,54.7823500000,11.8571250000,102.2000000000,0.13,0.08,-0.18,-78.28
2018.01.06_I0-0_DC_NUCF_4176.tiff,54.7823700000,11.8572416667,101.5000000000,0.12,-0.01,-0.16,-71.63
2018.01.06_I0-0_DC_NUCF_4184.tiff,54.7823916667,11.8573183333,101.2000000000,0.04,0.15,0.10,-52.45
2018.01.06_I0-0_DC_NUCF_4191.tiff,54.7824333333,11.8573616667,101.0000000000,-0.15,0.07,0.12,-19.81
2018.01.06_I0-0_DC_NUCF_4199.tiff,54.7824800000,11.8573716667,101.3000000000,-0.15,0.02,0.05,-0.59
2018.01.06_I0-0_DC_NUCF_4201.tiff,54.7825383333,11.8573516667,101.2000000000,-0.08,-0.04,0.20,-343.97
2018.01.06_I0-0_DC_NUCF_4208.tiff,54.7825866667,11.8573200000,101.1000000000,0.09,-0.18,0.10,-336.24
2018.01.06_I0-0_DC_NUCF_4215.tiff,54.7826266667,11.8572833333,101.3000000000,-0.05,0.19,-0.11,-331.19
2018.01.06_I0-0_DC_NUCF_4222.tiff,54.7826683333,11.8572416667,101.4000000000,0.11,0.01,0.02,-327.79
2018.01.06_I0-0_DC_NUCF_4226.tiff,54.7827316667,11.8571633333,101.8000000000,-0.07,0.09,-0.15,-325.58
2018.01.06_I0-0_DC_NUCF_4233.tiff,54.7827716667,11.8571133333,102.1000000000,-0.05,-0.05,-0.10,-324.74
2018.01.06_I0-0_DC_NUCF_4240.tiff,54.7828150000,11.8570566667,102.3000000000,0.17,-0.01,0.17,-323.05
2018.01.06_I0-0_DC_NUCF_4247.tiff,54.7828533333,11.8570033333,102.5000000000,-0.06,-0.15,0.08,-322.4
2018.01.06_I0-0_DC_NUCF_4251.tiff,54.7829183333,11.8569133333,102.7000000000,0.17,-0.17,-0.04,-322.08
2018.01.06_I0-0_DC_NUCF_4257.tiff,54.7829533333,11.8568633333,102.8000000000,0.15,0.08,-0.04,-321.66
2018.01.06_I0-0_DC_NUCF_4263.tiff,54.7829883333,11.8568133333,102.9000000000,0.20,0.18,0.17,-320.61
2018.01.06_I0-0_DC_NUCF_4269.tiff,54.7830250000,11.8567633333,103.0000000000,-0.18,0.07,0.18,-321.55
2018.01.06_I0-0_DC_NUCF_4275.tiff,54.7830600000,11.8567116667,103.0000000000,-0.08,0.05,-0.02,-320.78
2018.01.06_I0-0_DC_NUCF_4276.tiff,54.7831000000,11.8566533333,103.0000000000,0.05,-0.15,0.08,-320.49
2018.01.06_I0-0_DC_NUCF_4282.tiff,54.7831366667,11.8566016667,103.2000000000,-0.17,-0.02,-0.05,-320.01
2018.01.06_I0-0_DC_NUCF_4288.tiff,54.7831716667,11.8565483333,103.3000000000,-0.09,0.10,-0.14,-320.15
2018.01.06_I0-0_DC_NUCF_4294.tiff,54.7832083333,11.8564966667,103.3000000000,0.09,0.08,-0.08,-320.43
2018.01.06_I0-0_DC_NUCF_4300.tiff,54.7832433333,11.8564433333,103.4000000000,-0.03,-0.04,-0.15,-319.93
2018.01.06_I0-0_DC_NUCF_4301.tiff,54.7832933333,11.8563733333,103.5000000000,-0.01,0.03,0.14,-320.19
2018.01.06_I0-0_DC_NUCF_4307.tiff,54.7833283333,11.8563200000,103.6000000000,0.00,0.07,0.18,-320.78
2018.01.06_I0-0_DC_NUCF_4313.tiff,54.7833666667,11.8562683333,103.7000000000,0.20,0.10,-0.19,-320.79
2018.01.06_I0-0_DC_NUCF_4319.tiff,54.7834033333,11.8562150000,103.7000000000,0.18,-0.03,0.05,-320.11
2018.01.06_I0-0_DC_NUCF_4325.tiff,54.7834400000,11.8561616667,103.8000000000,-0.10,0.17,0.16,-320.18
2018.01.06_I0-0_DC_NUCF_4326.tiff,54.7834916667,11.8560866667,103.7000000000,0.00,0.01,-0.15,-319.94
2018.01.06_I0-0_DC_NUCF_4332.tiff,54.7835283333,11.8560316667,103.6000000000,-0.19,0.15,0.10,-319.84
2018.01.06_I0-0_DC_NUCF_4338.tiff,54.7835666667,11.8559766667,103.6000000000,0.15,0.07,-0.05,-319.76
2018.01.06_I0-0_DC_NUCF_4344.tiff,54.7836033333,11.8559216667,103.6000000000,0.13,0.08,-0.18,-319.44
2018.01.06_I0-0_DC_NUCF_4350.tiff,54.7836400000,11.8558683333,103.6000000000,-0.16,-0.20,0.16,-319.93
2018.01.06_I0-0_DC_NUCF_4351.tiff,54.7836866667,11.8558000000,103.4000000000,-0.20,0.06,0.01,-320.19
2018.01.06_I0-0_DC_NUCF_4357.tiff,54.7837233333,11.8557450000,103.2000000000,0.06,-0.06,0.09,-319.5
2018.01.06_I0-0_DC_NUCF_4363.tiff,54.7837600000,11.8556900000,103.2000000000,-0.15,0.07,0.12,-319.73
2018.01.06_I0-0_DC_NUCF_4369.tiff,54.7837983333,11.8556333333,103.2000000000,0.09,-0.13,-0.06,-319.77
2018.01.06_I0-0_DC_NUCF_4375.tiff,54.7838366667,11.8555766667,103.2000000000,-0.06,0.09,0.09,-319.81
2018.01.06_I0-0_DC_NUCF_4376.tiff,54.7838833333,11.8555066667,103.3000000000,-0.06,-0.15,0.00,-320.7
2018.01.06_I0-0_DC_NUCF_4382.tiff,54.7839216667,11.8554516667,103.1000000000,-0.16,0.04,0.12,-320.86
2018.01.06_I0-0_DC_NUCF_4388.tiff,54.7839600000,11.8553950000,103.0000000000,0.10,-0.15,-0.14,-320.12
2018.01.06_I0-0_DC_NUCF_4394.tiff,54.7839966667,11.8553383333,103.0000000000,0.11,0.01,0.02,-318.31
2018.01.06_I0-0_DC_NUCF_4400.tiff,54.7840333333,11.8552816667,103.0000000000,0.11,-0.14,-0.05,-320.18
2018.01.06_I0-0_DC_NUCF_4401.tiff,54.7840800000,11.8552116667,102.9000000000,-0.20,0.14,0.20,-319.98
2018.01.06_I0-0_DC_NUCF_4407.tiff,54.7841183333,11.8551566667,102.8000000000,-0.04,0.10,0.15,-319.44
2018.01.06_I0-0_DC_NUCF_4413.tiff,54.7841550000,11.8551000000,102.8000000000,-0.18,-0.07,0.03,-320.07
2018.01.06_I0-0_DC_NUCF_4419.tiff,54.7841933333,11.8550433333,102.7000000000,-0.06,-0.15,0.08,-320.83
2018.01.06_I0-0_DC_NUCF_4425.tiff,54.7842316667,11.8549883333,102.7000000000,0.16,-0.05,0.01,-319.96
2018.01.06_I0-0_DC_NUCF_4426.tiff,54.7842850000,11.8549116667,102.6000000000,-0.12,-0.03,-0.06,-320.74
2018.01.06_I0-0_DC_NUCF_4431.tiff,54.7843200000,11.8548616667,102.6000000000,0.09,0.06,0.13,-319.81
2018.01.06_I0-0_DC_NUCF_4437.tiff,54.7843583333,11.8548050000,102.6000000000,0.14,-0.04,0.18,-320.17
2018.01.06_I0-0_DC_NUCF_4443.tiff,54.7843983333,11.8547500000,102.4000000000,-0.10,-0.20,0.03,-321.24
2018.01.06_I0-0_DC_NUCF_4449.tiff,54.7844366667,11.8546933333,102.3000000000,-0.04,0.00,-0.01,-319.89
